	time	vol	rpm	duty
768	389583.0	548.0	840.0	95.0
769	390087.0	548.0	900.0	95.0
770	390590.0	547.0	900.0	95.0
771	391094.0	546.0	900.0	95.0
772	391598.0	548.0	840.0	95.0
773	392101.0	546.0	900.0	95.0
774	392604.0	547.0	900.0	95.0
775	393108.0	546.0	900.0	95.0
776	393612.0	546.0	840.0	95.0
777	394115.0	546.0	900.0	95.0
778	394618.0	546.0	900.0	95.0
779	395122.0	547.0	900.0	95.0
780	395626.0	546.0	840.0	95.0
781	396129.0	546.0	900.0	95.0
782	396633.0	542.0	900.0	95.0
783	397136.0	546.0	900.0	95.0
784	397639.0	545.0	840.0	95.0
785	398143.0	541.0	900.0	95.0
786	398647.0	545.0	900.0	95.0
787	399150.0	544.0	900.0	95.0
788	399653.0	544.0	840.0	95.0
789	400157.0	547.0	900.0	95.0
790	400661.0	544.0	900.0	95.0
791	401164.0	544.0	900.0	95.0
792	401668.0	545.0	840.0	95.0
793	402171.0	544.0	900.0	95.0
794	402674.0	545.0	900.0	95.0
795	403178.0	545.0	840.0	95.0
796	403682.0	546.0	900.0	95.0
797	404186.0	545.0	900.0	95.0
798	404688.0	542.0	900.0	95.0
799	405192.0	545.0	840.0	95.0
800	405696.0	545.0	900.0	95.0
801	406199.0	544.0	900.0	95.0
802	406703.0	544.0	900.0	95.0
803	407206.0	546.0	840.0	95.0
804	407710.0	545.0	900.0	95.0
805	408213.0	544.0	900.0	95.0
806	408717.0	544.0	900.0	95.0
807	409221.0	544.0	840.0	95.0
808	409723.0	544.0	900.0	95.0
809	410227.0	544.0	900.0	95.0
810	410731.0	544.0	840.0	95.0
811	411235.0	544.0	900.0	95.0
812	411738.0	544.0	900.0	95.0
813	412241.0	544.0	900.0	95.0
814	412745.0	543.0	840.0	95.0
815	413248.0	543.0	900.0	95.0
816	413752.0	544.0	900.0	95.0
817	414256.0	544.0	900.0	95.0
818	414759.0	543.0	840.0	95.0
819	415262.0	544.0	900.0	95.0
820	415766.0	543.0	900.0	95.0
821	416270.0	543.0	900.0	95.0
822	416773.0	544.0	840.0	95.0
823	417276.0	543.0	900.0	95.0
824	417780.0	544.0	900.0	95.0
825	418283.0	543.0	900.0	95.0
826	418787.0	544.0	840.0	95.0
827	419291.0	543.0	900.0	95.0
828	419794.0	543.0	900.0	95.0
829	420297.0	543.0	900.0	95.0
830	420801.0	545.0	840.0	95.0
831	421305.0	544.0	900.0	95.0
832	421809.0	543.0	900.0	95.0
833	422311.0	543.0	900.0	95.0
834	422815.0	544.0	840.0	95.0
835	423319.0	544.0	900.0	95.0
836	423822.0	540.0	900.0	95.0
837	424326.0	543.0	900.0	95.0
838	424829.0	543.0	840.0	95.0
839	425333.0	543.0	900.0	95.0
840	425836.0	542.0	900.0	95.0
841	426340.0	543.0	840.0	95.0
842	426844.0	542.0	900.0	95.0
843	427346.0	543.0	900.0	95.0
844	427850.0	543.0	900.0	95.0
845	428354.0	542.0	840.0	95.0
846	428858.0	543.0	900.0	95.0
847	429361.0	543.0	900.0	95.0
848	429864.0	541.0	900.0	95.0
849	430368.0	544.0	840.0	95.0
850	430871.0	545.0	900.0	95.0
851	431375.0	542.0	900.0	95.0
852	431879.0	540.0	900.0	95.0
853	432382.0	542.0	840.0	95.0
854	432885.0	543.0	900.0	95.0
855	433389.0	542.0	900.0	95.0
856	433893.0	543.0	900.0	95.0
857	434397.0	543.0	840.0	95.0
858	434899.0	542.0	900.0	95.0
859	435403.0	543.0	900.0	95.0
860	435907.0	542.0	840.0	95.0
861	436410.0	543.0	900.0	95.0
862	436914.0	542.0	900.0	95.0
863	437417.0	543.0	900.0	95.0
864	437921.0	542.0	840.0	95.0
865	438424.0	543.0	900.0	95.0
866	438928.0	543.0	900.0	95.0
867	439432.0	542.0	840.0	95.0
868	439936.0	543.0	900.0	95.0
869	440438.0	541.0	900.0	95.0
870	440942.0	542.0	900.0	95.0
871	441446.0	543.0	840.0	95.0
872	441949.0	543.0	900.0	95.0
873	442452.0	543.0	900.0	95.0
874	442956.0	543.0	840.0	95.0
875	443460.0	541.0	900.0	95.0
876	443963.0	543.0	900.0	95.0
877	444467.0	541.0	900.0	95.0
878	444971.0	540.0	840.0	95.0
879	445474.0	543.0	900.0	95.0
880	445977.0	541.0	900.0	95.0
881	446481.0	540.0	900.0	95.0
882	446985.0	542.0	840.0	95.0
883	447488.0	541.0	900.0	95.0
884	447991.0	542.0	900.0	95.0
885	448495.0	542.0	840.0	95.0
886	448999.0	543.0	900.0	95.0
887	449502.0	541.0	900.0	95.0
888	450006.0	542.0	900.0	95.0
889	450509.0	543.0	840.0	95.0
890	451013.0	542.0	900.0	95.0
891	451516.0	543.0	900.0	95.0
892	452020.0	543.0	900.0	95.0
893	452524.0	542.0	840.0	95.0
894	453026.0	539.0	900.0	95.0
895	453530.0	541.0	900.0	95.0
896	454034.0	538.0	900.0	95.0
897	454538.0	542.0	840.0	95.0
898	455041.0	542.0	900.0	95.0
899	455544.0	542.0	900.0	95.0
900	456048.0	543.0	840.0	95.0
901	456552.0	542.0	900.0	95.0
902	457055.0	541.0	900.0	95.0
903	457559.0	541.0	840.0	95.0
904	458062.0	542.0	900.0	95.0
905	458565.0	541.0	900.0	95.0
906	459069.0	542.0	840.0	95.0
907	459573.0	550.0	900.0	95.0
908	460077.0	542.0	900.0	95.0
909	460579.0	543.0	900.0	95.0
910	461083.0	542.0	840.0	95.0
911	461587.0	543.0	900.0	95.0
912	462090.0	541.0	900.0	95.0
913	462594.0	540.0	840.0	95.0
914	463097.0	541.0	900.0	95.0
