	time	resistance	FanCount	dTemp
515	120239.0	524.0	11.0	-0.008319704266853023
516	120470.0	522.0	11.0	-0.16748057637391867
517	120702.0	523.0	10.0	-0.08792481639932248
518	120934.0	520.0	11.0	-0.3264466543353137
519	121166.0	519.0	11.0	-0.4058582754896065
520	121398.0	523.0	10.0	-0.08792481639932248
521	121629.0	519.0	11.0	-0.4058582754896065
522	121861.0	523.0	10.0	-0.08792481639932248
523	122092.0	518.0	11.0	-0.4852231508842806
524	122324.0	522.0	10.0	-0.16748057637391867
525	122555.0	517.0	11.0	-0.5645419281696036
526	122786.0	521.0	10.0	-0.24698763822283354
527	123018.0	517.0	11.0	-0.5645419281696036
528	123249.0	520.0	10.0	-0.3264466543353137
529	123481.0	516.0	11.0	-0.6438152534788628
530	123712.0	518.0	10.0	-0.4852231508842806
531	123944.0	520.0	10.0	-0.3264466543353137
532	124176.0	520.0	10.0	-0.3264466543353137
533	124408.0	519.0	11.0	-0.4058582754896065
534	124647.0	520.0	10.0	-0.3264466543353137
535	124879.0	520.0	9.0	-0.3264466543353137
536	125111.0	521.0	10.0	-0.24698763822283354
537	125341.0	518.0	10.0	-0.4852231508842806
538	125573.0	520.0	10.0	-0.3264466543353137
539	125804.0	516.0	10.0	-0.6438152534788628
540	126036.0	516.0	10.0	-0.6438152534788628
541	126268.0	514.0	10.0	-0.8022281253035999
542	126500.0	519.0	9.0	-0.4058582754896065
543	126731.0	515.0	10.0	-0.7230437714594018
544	126962.0	518.0	9.0	-0.4852231508842806
545	127194.0	513.0	10.0	-0.8813689567797383
546	127425.0	519.0	9.0	-0.4058582754896065
547	127657.0	512.0	10.0	-0.9604669062625248
548	127888.0	515.0	9.0	-0.7230437714594018
549	128119.0	516.0	9.0	-0.6438152534788628
550	128350.0	514.0	9.0	-0.8022281253035999
551	128580.0	514.0	9.0	-0.8022281253035999
552	128812.0	517.0	8.0	-0.5645419281696036
553	129043.0	516.0	9.0	-0.6438152534788628
554	129275.0	513.0	9.0	-0.8813689567797383
555	129507.0	517.0	8.0	-0.5645419281696036
556	129738.0	513.0	9.0	-0.8813689567797383
557	129969.0	514.0	8.0	-0.8022281253035999
558	130200.0	514.0	8.0	-0.8022281253035999
559	130432.0	514.0	8.0	-0.8022281253035999
560	130662.0	514.0	8.0	-0.8022281253035999
561	130893.0	515.0	7.0	-0.7230437714594018
562	131125.0	518.0	8.0	-0.4852231508842806
563	131355.0	513.0	8.0	-0.8813689567797383
564	131587.0	515.0	7.0	-0.7230437714594018
565	131818.0	518.0	7.0	-0.4852231508842806
566	132050.0	517.0	7.0	-0.5645419281696036
